	dme	ncbi	ko	dmepathway	dmepathname
8029	Dmel_CG30483	NP_001246315	K15009		
8030	Dmel_CG30484	NP_610909			
8031	Dmel_CG30485	NP_725331			
8032	Dmel_CG30486	NP_725234			
8033	Dmel_CG30487	NP_725245			
8034	Dmel_CG30488	NP_001246284			
8035	Dmel_CG30489	NP_001286304	K15004		
8036	Dmel_CG30491	NP_001260784			
8037	Dmel_CG30493	NP_724594	K18587		
8038	Dmel_CG30495	NP_001260785			
8039	Dmel_CG30496	NP_724595	K23345		
8040	Dmel_CG30498	NP_724578	K25366		
8041	Dmel_CG30499	NP_001260780	K01783	dme00030	Pentose phosphate pathway - Drosophila melanogaster (fruit fly)
8042	Dmel_CG30499	NP_001260780	K01783	dme00040	Pentose and glucuronate interconversions - Drosophila melanogaster (fruit fly)
8043	Dmel_CG30499	NP_001260780	K01783	dme01100	
8044	Dmel_CG30499	NP_001260780	K01783	dme01200	Carbon metabolism - Drosophila melanogaster (fruit fly)
8045	Dmel_CG30499	NP_001260780	K01783	dme01230	Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)
8046	Dmel_CG3050	NP_650327	K14999		
8047	Dmel_CG30502	NP_610279	K19703		
8048	Dmel_CG30503	NP_001137612	K01047	dme00564	Glycerophospholipid metabolism - Drosophila melanogaster (fruit fly)
8049	Dmel_CG30503	NP_001137612	K01047	dme00565	Ether lipid metabolism - Drosophila melanogaster (fruit fly)
8050	Dmel_CG30503	NP_001137612	K01047	dme00590	Arachidonic acid metabolism - Drosophila melanogaster (fruit fly)
8051	Dmel_CG30503	NP_001137612	K01047	dme00592	alpha-Linolenic acid metabolism - Drosophila melanogaster (fruit fly)
8052	Dmel_CG30503	NP_001137612	K01047	dme01100	
8053	Dmel_CG30503	NP_001137612	K01047	dme04270	Vascular smooth muscle contraction - Drosophila melanogaster (fruit fly)
8054	Dmel_CG3051	NP_477313	K07198	dme04068	FoxO signaling pathway - Drosophila melanogaster (fruit fly)
8055	Dmel_CG3051	NP_477313	K07198	dme04140	Autophagy - animal - Drosophila melanogaster (fruit fly)
8056	Dmel_CG3051	NP_477313	K07198	dme04150	mTOR signaling pathway - Drosophila melanogaster (fruit fly)
8057	Dmel_CG3051	NP_477313	K07198	dme04213	Longevity regulating pathway - multiple species - Drosophila melanogaster (fruit fly)
8058	Dmel_CG3051	NP_477313	K07198	dme04371	Apelin signaling pathway - Drosophila melanogaster (fruit fly)
8059	Dmel_CG3051	NP_477313	K07198	dme04530	Tight junction - Drosophila melanogaster (fruit fly)
8060	Dmel_CG3051	NP_477313	K07198	dme04910	Insulin signaling pathway - Drosophila melanogaster (fruit fly)
8061	Dmel_CG3051	NP_477313	K07198	dme04920	Adipocytokine signaling pathway - Drosophila melanogaster (fruit fly)
8062	Dmel_CG3052	NP_001259243	K09075		
8063	Dmel_CG3054	NP_001260023	K25291		
8064	Dmel_CG3056	NP_001284774			
8065	Dmel_CG3057	NP_477221	K15109		
8066	Dmel_CG3058	NP_608830	K12859	dme03040	Spliceosome - Drosophila melanogaster (fruit fly)
8067	Dmel_CG3059	NP_001259972	K01511	dme00230	Purine metabolism - Drosophila melanogaster (fruit fly)
8068	Dmel_CG3059	NP_001259972	K01511	dme00240	Pyrimidine metabolism - Drosophila melanogaster (fruit fly)
8069	Dmel_CG3059	NP_001259972	K01511	dme01100	
8070	Dmel_CG3059	NP_001259972	K01511	dme01232	Nucleotide metabolism - Drosophila melanogaster (fruit fly)
8071	Dmel_CG3060	NP_611862	K03349	dme04110	Cell cycle - Drosophila melanogaster (fruit fly)
8072	Dmel_CG3060	NP_611862	K03349	dme04114	Oocyte meiosis - Drosophila melanogaster (fruit fly)
8073	Dmel_CG3060	NP_611862	K03349	dme04120	Ubiquitin mediated proteolysis - Drosophila melanogaster (fruit fly)
8074	Dmel_CG3060	NP_611862	K03349	dme04914	Progesterone-mediated oocyte maturation - Drosophila melanogaster (fruit fly)
8075	Dmel_CG3061	NP_650328	K09518	dme04141	Protein processing in endoplasmic reticulum - Drosophila melanogaster (fruit fly)
8076	Dmel_CG3062	NP_572177	K25396		
8077	Dmel_CG3065	NP_611861	K09200		
8078	Dmel_CG3066	NP_649734	K24132		
8079	Dmel_CG3068	NP_476749	K11481	dme04114	Oocyte meiosis - Drosophila melanogaster (fruit fly)
8080	Dmel_CG3068	NP_476749	K11481	dme04914	Progesterone-mediated oocyte maturation - Drosophila melanogaster (fruit fly)
8081	Dmel_CG3069	NP_477418	K03134	dme03022	Basal transcription factors - Drosophila melanogaster (fruit fly)
8082	Dmel_CG3071	NP_569993	K14549	dme03008	Ribosome biogenesis in eukaryotes - Drosophila melanogaster (fruit fly)
8083	Dmel_CG3073	NP_001284818	K14137		
8084	Dmel_CG3074	NP_611652			
8085	Dmel_CG3075	NP_572354	K08066		
8086	Dmel_CG3077	NP_001259962			
8087	Dmel_CG3078	NP_001284817			
8088	Dmel_CG3081	NP_001284865			
8089	Dmel_CG3082	NP_001286754			
8090	Dmel_CG3083	NP_523463	K11188	dme00480	Glutathione metabolism - Drosophila melanogaster (fruit fly)
8091	Dmel_CG3083	NP_523463	K11188	dme01100	
8092	Dmel_CG3085	NP_001261149	K18629		
8093	Dmel_CG3086	NP_001188547	K04443	dme04148	Efferocytosis - Drosophila melanogaster (fruit fly)
8094	Dmel_CG3086	NP_001188547	K04443	dme04218	Cellular senescence - Drosophila melanogaster (fruit fly)
8095	Dmel_CG3086	NP_001188547	K04443	dme04370	VEGF signaling pathway - Drosophila melanogaster (fruit fly)
8096	Dmel_CG3086	NP_001188547	K04443	dme04625	C-type lectin receptor signaling pathway - Drosophila melanogaster (fruit fly)
8097	Dmel_CG3088	NP_648334			
8098	Dmel_CG3090	NP_001286801	K23581		
8099	Dmel_CG3091	NP_001284816			
8100	Dmel_CG3092	NP_611770			
8101	Dmel_CG3093	NP_477286	K20181	dme04140	Autophagy - animal - Drosophila melanogaster (fruit fly)
8102	Dmel_CG3093	NP_477286	K20181	dme04148	Efferocytosis - Drosophila melanogaster (fruit fly)
8103	Dmel_CG3095	NP_001259135			
8104	Dmel_CG3096	NP_476889			
8105	Dmel_CG3097	NP_572259			
8106	Dmel_CG3100	NP_477365			
8107	Dmel_CG31000	NP_001097992	K13218		
8108	Dmel_CG31002	NP_651866	K00699	dme00040	Pentose and glucuronate interconversions - Drosophila melanogaster (fruit fly)
8109	Dmel_CG31002	NP_651866	K00699	dme00053	Ascorbate and aldarate metabolism - Drosophila melanogaster (fruit fly)
8110	Dmel_CG31002	NP_651866	K00699	dme00140	Steroid hormone biosynthesis - Drosophila melanogaster (fruit fly)
8111	Dmel_CG31002	NP_651866	K00699	dme00830	Retinol metabolism - Drosophila melanogaster (fruit fly)
8112	Dmel_CG31002	NP_651866	K00699	dme00860	Porphyrin metabolism - Drosophila melanogaster (fruit fly)
8113	Dmel_CG31002	NP_651866	K00699	dme00980	Metabolism of xenobiotics by cytochrome P450 - Drosophila melanogaster (fruit fly)
8114	Dmel_CG31002	NP_651866	K00699	dme00982	Drug metabolism - cytochrome P450 - Drosophila melanogaster (fruit fly)
8115	Dmel_CG31002	NP_651866	K00699	dme00983	Drug metabolism - other enzymes - Drosophila melanogaster (fruit fly)
8116	Dmel_CG31002	NP_651866	K00699	dme01100	
8117	Dmel_CG31002	NP_651866	K00699	dme01240	Biosynthesis of cofactors - Drosophila melanogaster (fruit fly)
8118	Dmel_CG31003	NP_733426	K03083	dme04110	Cell cycle - Drosophila melanogaster (fruit fly)
8119	Dmel_CG31003	NP_733426	K03083	dme04150	mTOR signaling pathway - Drosophila melanogaster (fruit fly)
8120	Dmel_CG31003	NP_733426	K03083	dme04310	Wnt signaling pathway - Drosophila melanogaster (fruit fly)
8121	Dmel_CG31003	NP_733426	K03083	dme04340	Hedgehog signaling pathway - Drosophila melanogaster (fruit fly)
8122	Dmel_CG31003	NP_733426	K03083	dme04341	Hedgehog signaling pathway - fly - Drosophila melanogaster (fruit fly)
8123	Dmel_CG31003	NP_733426	K03083	dme04510	Focal adhesion - Drosophila melanogaster (fruit fly)
8124	Dmel_CG31003	NP_733426	K03083	dme04711	Circadian rhythm - fly - Drosophila melanogaster (fruit fly)
8125	Dmel_CG31003	NP_733426	K03083	dme04910	Insulin signaling pathway - Drosophila melanogaster (fruit fly)
8126	Dmel_CG31003	NP_733426	K03083	dme04916	Melanogenesis - Drosophila melanogaster (fruit fly)
8127	Dmel_CG31004	NP_001163782	K23820		
8128	Dmel_CG31005	NP_001287619	K12504	dme00900	Terpenoid backbone biosynthesis - Drosophila melanogaster (fruit fly)
8129	Dmel_CG31006	NP_001163780	K10339		
8130	Dmel_CG31007	NP_733412			
8131	Dmel_CG31008	NP_733411			
8132	Dmel_CG31009	NP_001189311	K16500		
8133	Dmel_CG31010	NP_001263121			
8134	Dmel_CG31012	NP_001263124			
8135	Dmel_CG31013	NP_733394	K00472	dme00330	Arginine and proline metabolism - Drosophila melanogaster (fruit fly)
8136	Dmel_CG31013	NP_733394	K00472	dme01100	
8137	Dmel_CG31014	NP_733376	K00472	dme00330	Arginine and proline metabolism - Drosophila melanogaster (fruit fly)
8138	Dmel_CG31014	NP_733376	K00472	dme01100	
8139	Dmel_CG31015	NP_733395	K00472	dme00330	Arginine and proline metabolism - Drosophila melanogaster (fruit fly)
8140	Dmel_CG31015	NP_733395	K00472	dme01100	
8141	Dmel_CG31016	NP_001263119	K00472	dme00330	Arginine and proline metabolism - Drosophila melanogaster (fruit fly)
8142	Dmel_CG31016	NP_001263119	K00472	dme01100	
8143	Dmel_CG31017	NP_651814	K00472	dme00330	Arginine and proline metabolism - Drosophila melanogaster (fruit fly)
8144	Dmel_CG31017	NP_651814	K00472	dme01100	
8145	Dmel_CG31019	NP_001263118	K23439		
8146	Dmel_CG31020	NP_733372			
8147	Dmel_CG31021	NP_733392	K00472	dme00330	Arginine and proline metabolism - Drosophila melanogaster (fruit fly)
8148	Dmel_CG31021	NP_733392	K00472	dme01100	
8149	Dmel_CG31022	NP_733371	K00472	dme00330	Arginine and proline metabolism - Drosophila melanogaster (fruit fly)
8150	Dmel_CG31022	NP_733371	K00472	dme01100	
8151	Dmel_CG31025	NP_733345			
8152	Dmel_CG31028	NP_733352			
8153	Dmel_CG31029	NP_733347			
8154	Dmel_CG31030	NP_001036775			
8155	Dmel_CG31033	NP_001138124	K17890	dme04136	Autophagy - other - Drosophila melanogaster (fruit fly)
8156	Dmel_CG31033	NP_001138124	K17890	dme04140	Autophagy - animal - Drosophila melanogaster (fruit fly)
8157	Dmel_CG31034	NP_524554			
8158	Dmel_CG31036	NP_001138125			
8159	Dmel_CG31037	NP_001287593			
8160	Dmel_CG31038	NP_001263086			
8161	Dmel_CG31039	NP_524555			
8162	Dmel_CG3104	NP_001259969			
8163	Dmel_CG31040	NP_651750	K20294		
8164	Dmel_CG31041	NP_733294			
8165	Dmel_CG31043	NP_001027192			
8166	Dmel_CG31045	NP_001036715	K10362	dme04814	Motor proteins - Drosophila melanogaster (fruit fly)
8167	Dmel_CG31048	NP_001138118	K05727		
8168	Dmel_CG3105	NP_611864	K08801		
8169	Dmel_CG31050	NP_001263039			
8170	Dmel_CG31051	NP_001263037			
8171	Dmel_CG31053	NP_733236	K25662		
8172	Dmel_CG31055	NP_733225			
8173	Dmel_CG31059	NP_733213	K08471		
8174	Dmel_CG3106	NP_001285060			
8175	Dmel_CG31060	NP_524531	K08471		
8176	Dmel_CG31061	NP_733214	K08471		
8177	Dmel_CG31062	NP_001138117			
8178	Dmel_CG31064	NP_001287559	K12482	dme04144	Endocytosis - Drosophila melanogaster (fruit fly)
8179	Dmel_CG31065	NP_001097944	K03440		
8180	Dmel_CG31068	NP_001189302			
8181	Dmel_CG31069	NP_733200	K10870	dme03440	Homologous recombination - Drosophila melanogaster (fruit fly)
8182	Dmel_CG31069	NP_733200	K10870	dme03460	Fanconi anemia pathway - Drosophila melanogaster (fruit fly)
8183	Dmel_CG3107	NP_001036470	K06972		
8184	Dmel_CG31072	NP_001262996	K06564	dme03266	Virion - Herpesvirus - Drosophila melanogaster (fruit fly)
8185	Dmel_CG31072	NP_001262996	K06564	dme04142	Lysosome - Drosophila melanogaster (fruit fly)
8186	Dmel_CG31072	NP_001262996	K06564	dme04144	Endocytosis - Drosophila melanogaster (fruit fly)
8187	Dmel_CG31075	NP_001247324	K00128	dme00010	Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)
8188	Dmel_CG31075	NP_001247324	K00128	dme00053	Ascorbate and aldarate metabolism - Drosophila melanogaster (fruit fly)
8189	Dmel_CG31075	NP_001247324	K00128	dme00071	Fatty acid degradation - Drosophila melanogaster (fruit fly)
8190	Dmel_CG31075	NP_001247324	K00128	dme00280	Valine, leucine and isoleucine degradation - Drosophila melanogaster (fruit fly)
8191	Dmel_CG31075	NP_001247324	K00128	dme00310	Lysine degradation - Drosophila melanogaster (fruit fly)
8192	Dmel_CG31075	NP_001247324	K00128	dme00330	Arginine and proline metabolism - Drosophila melanogaster (fruit fly)
8193	Dmel_CG31075	NP_001247324	K00128	dme00340	Histidine metabolism - Drosophila melanogaster (fruit fly)
8194	Dmel_CG31075	NP_001247324	K00128	dme00380	Tryptophan metabolism - Drosophila melanogaster (fruit fly)
8195	Dmel_CG31075	NP_001247324	K00128	dme00410	beta-Alanine metabolism - Drosophila melanogaster (fruit fly)
8196	Dmel_CG31075	NP_001247324	K00128	dme00561	Glycerolipid metabolism - Drosophila melanogaster (fruit fly)
8197	Dmel_CG31075	NP_001247324	K00128	dme00620	Pyruvate metabolism - Drosophila melanogaster (fruit fly)
8198	Dmel_CG31075	NP_001247324	K00128	dme00770	Pantothenate and CoA biosynthesis - Drosophila melanogaster (fruit fly)
8199	Dmel_CG31075	NP_001247324	K00128	dme00981	Insect hormone biosynthesis - Drosophila melanogaster (fruit fly)
8200	Dmel_CG31075	NP_001247324	K00128	dme01100	
8201	Dmel_CG31075	NP_001247324	K00128	dme01240	Biosynthesis of cofactors - Drosophila melanogaster (fruit fly)
8202	Dmel_CG31076	NP_733184	K24399		
8203	Dmel_CG31077	NP_733185			
8204	Dmel_CG3108	NP_572262			
8205	Dmel_CG31080	NP_651490			
8206	Dmel_CG31081	NP_733161			
8207	Dmel_CG31086	NP_001247312			
8208	Dmel_CG31087	NP_001262952			
8209	Dmel_CG31088	NP_001356895			
8210	Dmel_CG31089	NP_733128			
8211	Dmel_CG3109	NP_001259148	K02878	dme03010	Ribosome - Drosophila melanogaster (fruit fly)
8212	Dmel_CG31091	NP_001247307			
8213	Dmel_CG31092	NP_001097926	K20053		
8214	Dmel_CG31093	NP_733122			
8215	Dmel_CG31094	NP_001097931	K20053		
8216	Dmel_CG31096	NP_733115	K04307	dme04080	Neuroactive ligand-receptor interaction - Drosophila melanogaster (fruit fly)
8217	Dmel_CG31097	NP_733093			
8218	Dmel_CG31098	NP_733091			
8219	Dmel_CG31099	NP_733099			
8220	Dmel_CG31100	NP_001262395			
8221	Dmel_CG31102	NP_001262951			
8222	Dmel_CG31103	NP_001097914			
8223	Dmel_CG31104	NP_733090			
8224	Dmel_CG31105	NP_001247298	K03440		
8225	Dmel_CG31106	NP_733086			
8226	Dmel_CG31108	NP_001287520	K16602		
8227	Dmel_CG31109	NP_001262946			
8228	Dmel_CG31111	NP_733074			
8229	Dmel_CG31115	NP_733068	K00772	dme00270	Cysteine and methionine metabolism - Drosophila melanogaster (fruit fly)
8230	Dmel_CG31115	NP_733068	K00772	dme01100	
8231	Dmel_CG31116	NP_788639	K05011		
8232	Dmel_CG31118	NP_733043	K07976		
8233	Dmel_CG31119	NP_001247296	K11418		
8234	Dmel_CG31121	NP_733058	K05684	dme02010	ABC transporters - Drosophila melanogaster (fruit fly)
8235	Dmel_CG31122	NP_001163647			
8236	Dmel_CG31125	NP_733025			
8237	Dmel_CG31126	NP_733027	K22066		
8238	Dmel_CG31127	NP_733018			
8239	Dmel_CG31128	NP_733000			
8240	Dmel_CG31131	NP_733243			
8241	Dmel_CG31132	NP_732982	K11798		
8242	Dmel_CG31133	NP_732958	K01875	dme00970	Aminoacyl-tRNA biosynthesis - Drosophila melanogaster (fruit fly)
8243	Dmel_CG31136	NP_001303545	K04560	dme04130	SNARE interactions in vesicular transport - Drosophila melanogaster (fruit fly)
8244	Dmel_CG31137	NP_732964	K12603	dme03018	RNA degradation - Drosophila melanogaster (fruit fly)
8245	Dmel_CG31139	NP_001262848	K13667	dme00514	Other types of O-glycan biosynthesis - Drosophila melanogaster (fruit fly)
8246	Dmel_CG3114	NP_001014711	K11831	dme04371	Apelin signaling pathway - Drosophila melanogaster (fruit fly)
8247	Dmel_CG31140	NP_001097894	K00901	dme00561	Glycerolipid metabolism - Drosophila melanogaster (fruit fly)
8248	Dmel_CG31140	NP_001097894	K00901	dme00564	Glycerophospholipid metabolism - Drosophila melanogaster (fruit fly)
8249	Dmel_CG31140	NP_001097894	K00901	dme01100	
8250	Dmel_CG31140	NP_001097894	K00901	dme04070	Phosphatidylinositol signaling system - Drosophila melanogaster (fruit fly)
8251	Dmel_CG31141	NP_732912			
8252	Dmel_CG31142	NP_732915			
8253	Dmel_CG31145	NP_001138103	K21958		
8254	Dmel_CG31146	NP_001246966			
8255	Dmel_CG31147	NP_731479	K04599		
8256	Dmel_CG31148	NP_651172	K01201	dme00511	Other glycan degradation - Drosophila melanogaster (fruit fly)
8257	Dmel_CG31148	NP_651172	K01201	dme00600	Sphingolipid metabolism - Drosophila melanogaster (fruit fly)
8258	Dmel_CG31148	NP_651172	K01201	dme01100	
8259	Dmel_CG31148	NP_651172	K01201	dme04142	Lysosome - Drosophila melanogaster (fruit fly)
8260	Dmel_CG31150	NP_732076			
8261	Dmel_CG31151	NP_001036746			
8262	Dmel_CG31152	NP_651095	K13667	dme00514	Other types of O-glycan biosynthesis - Drosophila melanogaster (fruit fly)
8263	Dmel_CG31155	NP_731983	K03015	dme03020	RNA polymerase - Drosophila melanogaster (fruit fly)
8264	Dmel_CG31155	NP_731983	K03015	dme03420	Nucleotide excision repair - Drosophila melanogaster (fruit fly)
8265	Dmel_CG31156	NP_651070			
8266	Dmel_CG31157	NP_001097769			
8267	Dmel_CG31158	NP_001163691	K12494	dme04144	Endocytosis - Drosophila melanogaster (fruit fly)
8268	Dmel_CG31159	NP_732771	K02355		
8269	Dmel_CG31161	NP_732772			
8270	Dmel_CG31163	NP_001036742	K23705		
8271	Dmel_CG31164	NP_732699			
8272	Dmel_CG3117	NP_608722			
8273	Dmel_CG31173	NP_732665	K08471		
8274	Dmel_CG31174	NP_001262814			
8275	Dmel_CG31176	NP_732650			
8276	Dmel_CG31178	NP_001138096			
8277	Dmel_CG31183	NP_001287342	K12323	dme00230	Purine metabolism - Drosophila melanogaster (fruit fly)
8278	Dmel_CG31183	NP_001287342	K12323	dme01100	
8279	Dmel_CG31183	NP_001287342	K12323	dme04270	Vascular smooth muscle contraction - Drosophila melanogaster (fruit fly)
8280	Dmel_CG31184	NP_001163707	K12622	dme03018	RNA degradation - Drosophila melanogaster (fruit fly)
8281	Dmel_CG31184	NP_001163707	K12622	dme03040	Spliceosome - Drosophila melanogaster (fruit fly)
8282	Dmel_CG31189	NP_732580			
8283	Dmel_CG3119	NP_608717	K00731	dme00512	Mucin type O-glycan biosynthesis - Drosophila melanogaster (fruit fly)
8284	Dmel_CG3119	NP_608717	K00731	dme00514	Other types of O-glycan biosynthesis - Drosophila melanogaster (fruit fly)
8285	Dmel_CG3119	NP_608717	K00731	dme01100	
8286	Dmel_CG31190	NP_001097825			
8287	Dmel_CG31191	NP_001097850			
8288	Dmel_CG31193	NP_536781			
8289	Dmel_CG31195	NP_732553			
8290	Dmel_CG31196	NP_732309	K06630	dme04110	Cell cycle - Drosophila melanogaster (fruit fly)
8291	Dmel_CG31196	NP_732309	K06630	dme04114	Oocyte meiosis - Drosophila melanogaster (fruit fly)
8292	Dmel_CG31196	NP_732309	K06630	dme04391	Hippo signaling pathway - fly - Drosophila melanogaster (fruit fly)
8293	Dmel_CG31198	NP_732654			
8294	Dmel_CG31199	NP_732546			
8295	Dmel_CG31200	NP_650909			
8296	Dmel_CG31201	NP_001036733	K05313		
8297	Dmel_CG31202	NP_733331	K01230	dme00510	N-Glycan biosynthesis - Drosophila melanogaster (fruit fly)
8298	Dmel_CG31202	NP_733331	K01230	dme00513	Various types of N-glycan biosynthesis - Drosophila melanogaster (fruit fly)
8299	Dmel_CG31202	NP_733331	K01230	dme01100	
8300	Dmel_CG31202	NP_733331	K01230	dme04141	Protein processing in endoplasmic reticulum - Drosophila melanogaster (fruit fly)
8301	Dmel_CG31204	NP_733428			
8302	Dmel_CG31205	NP_001287432			
8303	Dmel_CG31206	NP_001262753			
8304	Dmel_CG31207	NP_732581			
8305	Dmel_CG31208	NP_732489	K08471		
8306	Dmel_CG3121	NP_611869	K19756		
8307	Dmel_CG31211	NP_650131	K13170		
8308	Dmel_CG31212	NP_732413	K11665	dme03082	ATP-dependent chromatin remodeling - Drosophila melanogaster (fruit fly)
8309	Dmel_CG31213	NP_001262752	K05643	dme02010	ABC transporters - Drosophila melanogaster (fruit fly)
8310	Dmel_CG31216	NP_001262738			
8311	Dmel_CG31217	NP_536776	K20674	dme04624	Toll and Imd signaling pathway - Drosophila melanogaster (fruit fly)
8312	Dmel_CG31219	NP_001097837			
8313	Dmel_CG31220	NP_732440			
8314	Dmel_CG31221	NP_001262729			
8315	Dmel_CG31223	NP_732563			
8316	Dmel_CG31224	NP_001287396			
8317	Dmel_CG31225	NP_732868			
8318	Dmel_CG31226	NP_732378			
8319	Dmel_CG31229	NP_732364	K17790		
8320	Dmel_CG3123	NP_608716			
8321	Dmel_CG31230	NP_732366			
8322	Dmel_CG31231	NP_732363			
8323	Dmel_CG31233	NP_001303538	K11140	dme00480	Glutathione metabolism - Drosophila melanogaster (fruit fly)
8324	Dmel_CG31233	NP_001303538	K11140	dme01100	
8325	Dmel_CG31235	NP_001287387			
8326	Dmel_CG3124	NP_001286761			
8327	Dmel_CG31240	NP_477026			
8328	Dmel_CG31244	NP_732419			
8329	Dmel_CG31245	NP_732415			
8330	Dmel_CG31247	NP_001262686			
8331	Dmel_CG31248	NP_001262333			
8332	Dmel_CG31249	NP_732262	K15433		
8333	Dmel_CG3125	NP_001259259	K13143		
8334	Dmel_CG31251	NP_732260			
8335	Dmel_CG31253	NP_733241			
8336	Dmel_CG31256	NP_001163636	K15196		
8337	Dmel_CG31258	NP_001287237			
8338	Dmel_CG31259	NP_001287233			
8339	Dmel_CG31262	NP_001138069			
8340	Dmel_CG31265	NP_650599			
8341	Dmel_CG31266	NP_001138068			
8342	Dmel_CG31267	NP_732214			
8343	Dmel_CG31268	NP_001247147			
8344	Dmel_CG31269	NP_001097818			
8345	Dmel_CG3127	NP_001259956	K00927	dme00010	Glycolysis / Gluconeogenesis - Drosophila melanogaster (fruit fly)
8346	Dmel_CG3127	NP_001259956	K00927	dme01100	
8347	Dmel_CG3127	NP_001259956	K00927	dme01200	Carbon metabolism - Drosophila melanogaster (fruit fly)
8348	Dmel_CG3127	NP_001259956	K00927	dme01230	Biosynthesis of amino acids - Drosophila melanogaster (fruit fly)
8349	Dmel_CG31272	NP_650013			
8350	Dmel_CG31274	NP_732186			
8351	Dmel_CG31275	NP_732175	K10419	dme04814	Motor proteins - Drosophila melanogaster (fruit fly)
8352	Dmel_CG31278	NP_001287273	K01462		
8353	Dmel_CG31279	NP_001163630			
8354	Dmel_CG31280	NP_732816	K08471		
8355	Dmel_CG31281	NP_001262854			
8356	Dmel_CG31284	NP_001287214			
